family;domain;pred;prob_dga;detected
gen2k26ver2;isiacal-drammock-chiliad.com;0;0.002511;False
gen2k26ver2;rethank-bundle-sprink.org;1;0.983723;True
gen2k26ver2;valeta-acceptor-tonga.net;0;0.001674;False
gen2k26ver2;cachemia-shuler-grapsoid.net;0;0.000194;False
gen2k26ver2;trophal-bleed-punch.ai;1;0.981595;True
gen2k26ver2;frore-regrater-schiller.inter;0;0.000044;False
gen2k26ver2;condylar-pride-overwin.org;1;0.999938;True
gen2k26ver2;demagog-panyar-unsolved.inter;1;0.987472;True
gen2k26ver2;filmize-bichir-sideslip.net;1;0.999972;True
gen2k26ver2;teagle-cheve-leto.ai;0;0.000035;False
gen2k26ver2;lupuline-patesi-uncouth.inter;1;0.581927;True
gen2k26ver2;podder-dustless-haemony.com;0;0.001478;False
gen2k26ver2;rotproof-costard-dusack.inter;1;0.993512;True
gen2k26ver2;abilla-crassier-overwelt.inter;1;0.845433;True
gen2k26ver2;anele-bobby-sematic.inter;0;0.000417;False
gen2k26ver2;taissle-louvre-gameful.org;0;0.002360;False
gen2k26ver2;gaonate-barbette-acrotic.inter;1;0.999877;True
gen2k26ver2;spangle-boreal-humeral.ai;0;0.000667;False
gen2k26ver2;crimeful-fulvid-amber.net;1;0.998984;True
gen2k26ver2;garbell-ungilt-repray.org;0;0.008446;False
gen2k26ver2;nooklike-leafed-opacify.net;1;0.999512;True
gen2k26ver2;gumpus-stuboy-staio.net;0;0.000028;False
gen2k26ver2;anta-leat-grailing.ai;0;0.000032;False
gen2k26ver2;easeful-bembex-frumpish.inter;1;0.999980;True
gen2k26ver2;belady-uncloud-trifa.inter;1;0.984927;True
gen2k26ver2;numbles-oddish-aribine.net;1;0.998190;True
gen2k26ver2;bebang-outshine-tubulure.net;1;0.999208;True
gen2k26ver2;ataxy-coul-aplanat.com;0;0.000045;False
gen2k26ver2;poutful-chol-lancelet.inter;1;0.999943;True
gen2k26ver2;unsombre-dogtail-unwept.org;0;0.069542;False
gen2k26ver2;placeman-naturism-turcoman.org;0;0.016153;False
gen2k26ver2;anode-pricky-pinal.inter;0;0.018547;False
gen2k26ver2;yautia-arolium-assish.org;0;0.013325;False
gen2k26ver2;vimful-xyloside-vela.inter;1;0.999512;True
gen2k26ver2;iodol-slidder-cattle.com;1;0.988403;True
gen2k26ver2;resist-fergus-cerberus.net;0;0.022629;False
gen2k26ver2;isochlor-quintal-tottery.ai;1;0.999965;True
gen2k26ver2;poetize-ungulate-bebang.org;1;0.999950;True
gen2k26ver2;alienor-kalian-indexing.org;0;0.001701;False
gen2k26ver2;volitate-guttie-plumular.net;0;0.018264;False
gen2k26ver2;carney-outcry-cookery.com;0;0.008711;False
gen2k26ver2;byronism-tweedy-albyn.inter;0;0.000051;False
gen2k26ver2;croomia-ladakin-lordkin.com;0;0.006488;False
gen2k26ver2;hoarness-unroved-aviation.ai;0;0.000062;False
gen2k26ver2;beknown-oxidator-fellen.org;1;0.999976;True
gen2k26ver2;unbought-meriter-hivite.inter;1;0.999983;True
gen2k26ver2;korari-youthful-dickey.inter;1;0.999938;True
gen2k26ver2;mesilla-latiner-bidri.inter;0;0.043691;False
gen2k26ver2;daidle-pink-conoidic.org;0;0.003222;False
gen2k26ver2;truller-unwarp-kenyte.com;0;0.056862;False
gen2k26ver2;caftaned-gaviae-trifling.ai;0;0.000038;False
gen2k26ver2;mahonia-pililloo-pearlite.org;0;0.000034;False
gen2k26ver2;dratted-folkland-elegize.com;0;0.004610;False
gen2k26ver2;brodder-achmetha-kobu.com;0;0.000099;False
gen2k26ver2;retinker-custom-darkful.ai;1;0.987472;True
gen2k26ver2;dyadic-panurgic-dive.ai;1;0.994270;True
gen2k26ver2;donatory-reveneer-bucket.inter;1;0.939025;True
gen2k26ver2;deist-endura-japyx.ai;0;0.000028;False
gen2k26ver2;embolium-bradshaw-truckful.org;1;0.997019;True
gen2k26ver2;hanger-coendear-catfaced.inter;1;0.999965;True
gen2k26ver2;ungabled-tarapon-cohosh.inter;0;0.002801;False
gen2k26ver2;scads-exegesis-cabasset.org;1;0.972204;True
gen2k26ver2;papago-veronese-licensee.com;0;0.011332;False
gen2k26ver2;austere-hamald-epoch.inter;0;0.030676;False
gen2k26ver2;bioral-colpeo-aduncous.inter;1;0.996116;True
gen2k26ver2;dooley-healder-neology.ai;0;0.000140;False
gen2k26ver2;urethra-redebit-earthian.com;1;0.997327;True
gen2k26ver2;brattach-unpurely-colorate.com;1;0.999967;True
gen2k26ver2;amok-brahmani-estonian.ai;0;0.000047;False
gen2k26ver2;chuckrum-almous-trueborn.org;1;0.999783;True
gen2k26ver2;cube-nonagon-naga.ai;1;0.999383;True
gen2k26ver2;poncirus-bagel-bannut.ai;0;0.000036;False
gen2k26ver2;balawa-gyronny-kokoona.net;0;0.000034;False
gen2k26ver2;czarevna-dubious-mulga.net;1;0.999976;True
gen2k26ver2;gunny-unvoiced-porite.com;0;0.014064;False
gen2k26ver2;futurity-sprucely-dabble.com;1;0.993710;True
gen2k26ver2;abelite-mazily-unplated.ai;1;0.999971;True
gen2k26ver2;laet-ruller-glissade.net;0;0.000027;False
gen2k26ver2;butenyl-brainer-shadowed.ai;1;0.999766;True
gen2k26ver2;satanist-soudagur-spyism.com;0;0.014616;False
gen2k26ver2;tonish-internee-bromite.ai;1;0.999945;True
gen2k26ver2;lakelet-pence-peavy.com;0;0.053800;False
gen2k26ver2;corporal-stance-ghilzai.org;1;0.991289;True
gen2k26ver2;panicful-odium-untithed.org;1;0.982955;True
gen2k26ver2;exrupeal-nipter-stot.inter;0;0.003824;False
gen2k26ver2;chayote-thill-beinked.org;0;0.008125;False
gen2k26ver2;reft-outwish-tenthly.org;1;0.999976;True
gen2k26ver2;outrave-amorphy-furied.inter;1;0.987080;True
gen2k26ver2;ataxia-parse-louch.com;0;0.000027;False
gen2k26ver2;exundate-dearness-credence.ai;1;0.999961;True
gen2k26ver2;meltage-adar-telling.com;1;0.938576;True
gen2k26ver2;subfocal-saccular-koromiko.inter;0;0.059866;False
gen2k26ver2;unstaved-rancel-infall.com;1;0.994089;True
gen2k26ver2;comedian-stright-citadel.inter;1;0.999934;True
gen2k26ver2;talmud-uncolt-tubeless.org;0;0.000169;False
gen2k26ver2;busywork-okee-unmaster.inter;0;0.014064;False
gen2k26ver2;flaser-hitless-bugre.net;1;0.985158;True
gen2k26ver2;baloghia-tonetics-talpoid.ai;1;0.994780;True
gen2k26ver2;sitkan-waxbush-martu.org;0;0.033086;False
gen2k26ver2;unslept-cometary-sweetish.inter;1;0.999183;True
gen2k26ver2;fiddley-addable-ungnaw.net;0;0.193757;False
gen2k26ver2;lobar-synaxar-isotome.inter;1;0.983723;True
gen2k26ver2;zuisin-toufic-cunette.inter;0;0.139631;False
gen2k26ver2;denegate-light-coauthor.net;1;0.997019;True
gen2k26ver2;wallwort-roddin-estrone.inter;1;0.999943;True
gen2k26ver2;rebuff-anophyte-eustyle.org;0;0.003173;False
gen2k26ver2;ligable-quartan-sulfacid.org;0;0.008446;False
gen2k26ver2;ungassed-zolle-homelily.ai;0;0.007938;False
gen2k26ver2;enclitic-snubby-ninja.org;0;0.041774;False
gen2k26ver2;carlie-gyratory-frisette.org;0;0.000031;False
gen2k26ver2;sordor-zebra-catlike.com;0;0.000667;False
gen2k26ver2;concolor-zabeta-casebook.ai;0;0.000140;False
gen2k26ver2;frazer-ithagine-leucon.inter;0;0.000045;False
gen2k26ver2;hiver-stradiot-scuddick.inter;1;0.993710;True
gen2k26ver2;suttle-capellet-dodrans.ai;1;0.993902;True
gen2k26ver2;cantic-marrot-lecithin.net;0;0.024988;False
gen2k26ver2;woodfish-ventrad-benthal.net;1;0.999959;True
